STATE,DATE_ENACTED,NCSL_TITLE,NCSL_TOPICS,NCSL_SUMMARY,BILL_NUMBER,NOTES,UNIQUE_ID,TRAINING,CHOKEHOLD,BODY_CAMERA,IMMUNITITY,WARRANTS,USE_OF_FORCE,TRANSPARENCY,OVERSIGHT,ACCOUNTABILITY,MENTAL_HEALTH,LEFT_RIGHT_REFORM,PARTY_SPONSOR,BILL_TEXT_LINK
Utah,03/22/2022,Forcible Entry Warrant Modifications,"Other Issues, Use of Force, Standards","Provides parameters for knock and announce, and no knock warrants, specifies the conditions under which they may be acquired and used, requires officers serving knock and announce and no knock warrants to wear readily identifiable markings or clothing that identify them as law enforcement officers, requires that officers knock and announce themselves more than once before forcibly entering a building, sets a preference for warrants to be served during daytime hours, allows for exigent circumstances.",UT H 124,"warrants, tactics, oversight",223,0,0,0,0,1,0,1,1,0,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000H124&ciq=ncsl&client_md=4c9f7c4254d1f0561055d1605cb6c46b&mode=current_text
Utah,03/22/2022,Officer Intervention and Reporting of Misconduct,"Investigations and Discipline, Use of Force, Data and Transparency, Standards","Sets minimum standards for officer intervention and reporting of police misconduct, creates minimum standards for police misconduct, sets standards for intervention and reporting requirements in law enforcement agencies, requires the Peace Officer Standards and Training Council to establish and review minimum standards for reporting police misconduct, prohibits retaliatory action against a law enforcement agency employee who reports police misconduct.",UT S 126,"transparency, oversight, accountabilty",224,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000S126&ciq=ncsl&client_md=27baacd12aaa2e59ef4cf34c44649c65&mode=current_text
Utah,03/22/2022,Law Enforcement Video Recordings,"Technology, Data and Transparency","Requires in certain situations the release of the recording of a law enforcement incident that resulted in death or bodily injury, or when an officer fired a weapon.",UT H 260,"transparency, accountabilty,",225,0,0,0,0,0,0,1,0,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000H260&ciq=ncsl&client_md=d727a2656fcc37f0fa2e67100127db87&mode=current_text
Utah,03/24/2022,Justice Reinvestment Initiative Modifications,Data and Transparency,"Requires the Division of Technology Services and the State Commission on Criminal and Juvenile Justice to collaborate on and create a Criminal Justice Database as a repository for statutorily required data, provides that beginning on specified date, the commission may not award any grant of state funds to any entity subject to, and not in compliance with, the reporting requirements.",UT H 403,transparency,226,0,0,0,0,0,0,1,0,0,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000H403&ciq=ncsl&client_md=abccc58b6a1962b01853ae19ac058596&mode=current_text
Utah,03/17/2021,Law Enforcement Internal Investigation Requirements,Investigations and Discipline,Adjusts requirements for law enforcement agencies to conduct internal investigations regarding law enforcement officers.,UT S 13,"transparency, accountability",227,0,0,0,0,0,0,1,0,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000S13&ciq=ncsl&client_md=7582660a1f47c398066cebb9413ef61d&mode=current_text
Utah,03/11/2021,Death Resulting From Law Enforcement Officer,"Other Issues, Oversight, Use of Force","Requires the Chief Medical Examiner to investigate deaths resulting directly from the actions of a law enforcement officer, prohibits providing false information to the chief medical examiner, establishes a criminal penalty.",UT H 22,"accountability, oversight",228,0,0,0,0,0,0,1,1,1,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H22&ciq=ncsl&client_md=49c13f9dc7ffd5b5032d062e6ebac065&mode=current_text
Utah,03/16/2021,Peace Officer Certification Suspension,Decertification,Adds additional grounds for suspending or revoking the certification of a peace officer.,UT H 62,accountability,229,0,0,0,0,0,0,0,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H62&ciq=ncsl&client_md=ae4988e6349b5e86a6b3b8852d322048&mode=current_text
Utah,03/17/2021,Peace Officer Use of Force Standards,Use of Force,Addresses statewide use of force standards for peace officers.,UT S 106,accountability,230,0,0,0,0,0,0,0,0,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000S106&ciq=ncsl&client_md=704f01215644db5907aa28bf829a6139&mode=current_text
Utah,03/11/2021,Peace Officer Annual Training,Training,Requires a portion of a peace officer's annual training to include certain subjects.,UT H 162,"training, mental health",231,1,0,0,0,0,0,0,0,0,1,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H162&ciq=ncsl&client_md=04c73c1abaf2b03f16a331c270e3c7c2&mode=current_text
Utah,03/17/2021,Law Enforcement Agency Disclosure Immunity,"Investigations and Discipline, Other Issues, Oversight, Decertification",Provides immunity for law enforcement agencies to disclose information to other law enforcement agencies regarding law enforcement officers.,UT S 196,qualified immunity,232,0,0,0,1,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000S196&ciq=ncsl&client_md=9554cb875b61d1ee9a96c484bf03d836&mode=current_text
Utah,03/16/2021,Peace Officer Lethal Force,"Use of Force, Standards",Modifies when a peace officer may use lethal force.,UT H 237,"deadly force, use of force, accountability",233,0,0,0,0,0,1,0,0,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H237&ciq=ncsl&client_md=8276e6e234d2e5f10978625d559b6597&mode=current_text
Utah,03/16/2021,Law Enforcement Weapons Use Report,"Oversight, Use of Force, Data and Transparency",Requires a law enforcement officer to file a report after pointing a firearm or a conductive energy device at an individual.,UT H 264,"transparency, oversight, accountabilty",234,0,0,0,0,0,0,1,1,1,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H264&ciq=ncsl&client_md=91ddc2d0250612a7df54cf15e5a9c85f&mode=current_text
Utah,03/17/2021,Special Needs Training for Law Enforcement,"Training, Policing Alternatives and Collaboration",Requires peace officer training to include training on autism spectrum disorder and other mental illnesses.,UT H 334,"training, mental health",235,1,0,0,0,0,0,0,0,0,1,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000H334&ciq=ncsl&client_md=e932af4dc70b85e31a6fa299aea76361&mode=current_text
Utah,06/25/2020,Peace Officers and Chokeholds,Use of Force,"Prohibits training peace officers in the use of chokeholds or restraints that may cause unconsciousness, prohibits a peace officer's use of such a restraint.",UT H 5007,"chokehold, training, oversight",236,1,1,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2020030H5007&ciq=ncsl&client_md=e17e863e2c3a502033d5efe104fa249a&mode=current_text
Vermont,06/01/2022,Public Safety Police Misconduct,"Investigations and Discipline, Data and Transparency","Provides for greater accountability for law enforcement officers, including the creation of a private right of action against law enforcement officers that prohibits common law and statutory immunities as a defense, provides specific parameters concerning independent investigations of police misconduct, anti bias training for law enforcement officers, and the creation of a law enforcement officer database with related disclosures during criminal prosecutions.",VT S 250,"transparency, accountability ",237,0,0,0,0,0,0,1,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000S250&ciq=ncsl&client_md=eed0b77ebbea69619a2a83a44803988b&mode=current_text
Vermont,05/23/2022,Private Right,"Investigations and Discipline, Use of Force","Proposes to create a private right of action against law enforcement officers for violations of Vermont constitutional, statutory, and common law rights, proposes to waive the use of qualified immunity as a defense in such actions and provides for qualified indemnification of law enforcement officers by law enforcement agencies.",VT S 254,"transparency, oversight",238,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000S254&ciq=ncsl&client_md=f77048bdefb9bacf52308e14973b2e2e&mode=current_text
Vermont,05/13/2021,Use Of Force Policy,"Training, Use of Force, Standards","Amends the standards for law enforcement use of force to make clarifying changes, prevents the use of hindsight in evaluating law enforcement conduct, narrows the definition of prohibited restraints.",VT H 145,"use of force, tactics",239,0,0,0,0,0,1,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000H145&ciq=ncsl&client_md=4375488622301058ba00444ceb32cdbc&mode=current_text
Vermont,10/07/2020,Law Enforcement Training,"Use of Force, Standards","Relates to law enforcement training on appropriate use of force, de-escalation tactics, and cross cultural awareness.",VT S 119,"use of force, transparency, oversight",240,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2019000S119&ciq=ncsl&client_md=542b9c99b6e2b9b1e4f0792d4355f156&mode=current_text
Vermont,10/07/2020,Miscellaneous Law Enforcement Amendments,"Training, Other Issues, Oversight, Technology, Use of Force",Relates to miscellaneous law enforcement amendments.,VT S 125,oversight,241,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2019000S124&ciq=ncsl&client_md=a8cf93f1d0ddb563cb726f953a831656&mode=current_text
Vermont,07/13/2020,Law Enforcement,"Training, Oversight, Technology, Use of Force",Addresses racial bias and excessive use of force by law enforcement.,VT S 219,"use of force, oversight, transparency tactics",242,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2019000S219&ciq=ncsl&client_md=6ffaf5efb5ad7071ff89172e14fdef59&mode=current_text
Virginia,04/08/2022,Arrest and Summons Quotas,Standards,"Relates to arrest and summons quotas, relates to prohibition, prohibits any agency of the Commonwealth or director or chief executive of any agency or department employing law-enforcement officers, provides that any sheriff, provides that any police force, provides that or the Department of State Police from establishing a formal or informal quota that requires a law-enforcement officer to make a specific number of arrests or issue a specific number of summonses within a designated period of time.",VA S 327,tactics,243,0,0,0,0,0,0,0,0,0,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S327&ciq=ncsl&client_md=bb617601147d5721f3ae465559c005db&mode=current_text
Virginia,04/08/2022,Arrest and Summons Quotas,Standards,"Relates to arrest and summons quotas, relates to prohibition, prohibits any agency of the Commonwealth or director or chief executive of any agency or department employing law enforcement officers, any sheriff, any police force, or the Department of State Police from establishing a formal or informal quota that requires a law enforcement officer to make a specific number of arrests or issue a specific number of summonses within a designated period of time.",VA H 750,tactics,244,0,0,0,0,0,0,0,0,0,0,left,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H750&ciq=ncsl&client_md=fe4337287a3c3d342ca69e99be671cdf&mode=current_text
Virginia,03/31/2021,Freedom of Information Act,"Investigations and Discipline, Data and Transparency","Relates to Virginia Freedom of Information Act, relates to law-enforcement criminal incident information, relates to criminal investigative files, adds criminal investigative files, defined in the bill, relating to a criminal investigation or proceeding that is not ongoing, also defined in the bill, to the types of law-enforcement and criminal records required to be released in accordance with the provisions of the Virginia Freedom of Information Act.",VA H 2004,"transparency, oversight",245,0,0,0,0,0,0,1,1,0,0,right,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020000H2004&ciq=ncsl&client_md=891eb2299c9cee73db0a808ee2e0e78b&mode=current_text
Virginia,10/28/2020,Minimum Training Standards for Law Enforcement Officers,"Training, Standards","Relates to minimum training standards for law-enforcement officers, relates to crisis intervention team training, requires all law-enforcement officers to complete crisis intervention team training as part of the compulsory minimum training standards subsequent to employment as a law-enforcement officer and as part of basic training and the recertification of law-enforcement officers.",VA S 5014,"training, oversight",246,1,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5014&ciq=ncsl&client_md=0ba58859634b142a5de8a2ee197a2c7e&mode=current_text
Virginia,10/21/2020,Law Enforcement Misconduct,Oversight,"Relates to law enforcement misconduct, authorizes the Attorney General to file a civil suit or inquire into, or seek to conciliate through the Division of Human Rights, any unlawful pattern and practice against the Commonwealth or a locality whenever the Attorney General has reasonable cause to believe that law enforcement officers of any agency of the Commonwealth or any locality are engaging in a pattern or practice that deprives persons of rights, privileges, or immunities.",VA S 5024,"oversight, transparency",247,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5024&ciq=ncsl&client_md=5cae2f937999cdd58a3b1c0c9953dd2a&mode=current_text
Virginia,10/28/2020,Law Enforcement Officer,"Oversight, Standards","Relates to law-enforcement officer, relates to failure to intervene in an unlawful use of force, relates to penalties, requires that any law-enforcement officer who witnesses another law-enforcement officer engaging or attempting to engage in the unlawful use of force against another person shall intervene, when such intervention is objectively reasonable and possible, to end the unlawful use or attempted unlawful use of force, or to prevent the further unlawful use of force.",VA H 5029,"tactics, use of force, oversight",248,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5029&ciq=ncsl&client_md=eb6913db82fd595cbc15fee8d1023fda&mode=current_text
Virginia,10/28/2020,Law Enforcement Civilian Review Boards,"Oversight, Standards","Relates to law-enforcement civilian review boards, authorizes a locality to establish a law-enforcement civilian review board that may receive, investigate, and issue findings on complaints from civilians regarding conduct of law-enforcement officers and civilian employees, provides that investigate and issue findings on incidents, including the use of force by a law-enforcement officer, death or serious injury to any person held in custody, serious abuse of authority or misconduct.",VA S 5035,"use of force, oversight",249,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5035&ciq=ncsl&client_md=7529781039a77992f9badf0ec7017336&mode=current_text
Virginia,11/05/2020,Mobile Crisis Co-Response Team Programs,Policing Alternatives and Collaboration,"Relates to mobile crisis co-response team programs, provides that the Department of Criminal Justice Services and the Department of Behavioral Health and Developmental Services shall support the development and establishment of a mental health first response and alert system that uses mobile crisis co-response team programs in areas throughout the Commonwealth.",VA S 5038,mental health diversion,250,0,0,0,0,0,0,0,0,0,1,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5038&ciq=ncsl&client_md=d19e227a5ccebe118650dabc96c63911&mode=current_text
Virginia,10/28/2020,Decertification of Law Enforcement Officer,Decertification,"Relates to decertification of law enforcement officers, requires any Sheriff, Chief of Police, or agency administrator to notify the Criminal Justice Services Board in writing within a specified number of hours of becoming aware that any certified law enforcement or jail officer currently employed by his agency has been terminated for engaging in misconduct, as set forth in the bill, requires the Board to initiate decertification proceedings against such current or former law enforcement or jail officer.",VA H 5051,oversight,251,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5051&ciq=ncsl&client_md=eff406164ae80b2830387ca120eb3d4f&mode=current_text
Virginia,10/21/2020,Law Enforcement Misconduct,Oversight,"Relates to law-enforcement misconduct, authorizes the Attorney General to file a civil suit or inquire into, through the Division of Human Rights, any unlawful pattern and practice against the Commonwealth or a locality whenever the Attorney General has reasonable cause to believe that law-enforcement officers of any agency of the Commonwealth or any locality are engaging in a pattern or practice that deprives persons of rights, privileges, or immunities secured or protected by the laws.",VA H 5072,"oversight, accountability",252,0,0,0,0,0,0,1,1,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5072&ciq=ncsl&client_md=7f4b97eafd84c011ceebb1d986ace8cb&mode=current_text
Virginia,10/28/2020,No Knock Search Warrants,Other Issues,"Relates to search warrants, prohibits any law enforcement officer from seeking, executing, or participating in the execution of a no knock search warrant, defined in the bill as any search warrant executed without law enforcement officers giving notice of their identity, authority, and purpose prior to entering the place to be searched, requires a law enforcement officer to provide notice of his identity, authority, and purpose.",VA H 5099,"warrants, accountability",253,0,0,0,0,1,0,0,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5099&ciq=ncsl&client_md=96cbcff8800ba818e98979774caa81da&mode=current_text
Virginia,10/28/2020,Minimum Qualifications for Law Enforcement Officers,Standards,"Relates to minimum qualifications for law enforcement officer, relates to disclosure of information, provides that any Sheriff or Chief of Police, the Director or Chief Executive of any agency or department employing Deputy Sheriffs or law enforcement officers, and the Director of the Department of Criminal Justice Services shall disclose to a prospective law enforcement or jail employer any information related to an arrest or prosecution of a former police officer, deputy sheriff, or jail officer.",VA H 5104,oversight,254,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5104&ciq=ncsl&client_md=691ceebab4e3b1b2e6ed4f88a652b698&mode=current_text
Virginia,11/09/2020,Department of Criminal Justice Services,"Training, Standards","Requires the Department of Criminal Justice Services to develop a uniform curriculum and lesson plans for the compulsory minimum entry level, in service, and advanced training standards to be employed by criminal justice training academies approved by the Department when conducting training.",VA H 5109,training,255,1,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5109&ciq=ncsl&client_md=d78a34d1a5e8e883e78ec8a3fc2d4ded&mode=current_text
Virginia,10/28/2020,Minimum Training Standards for Law Enforcement Officers,Standards,"Relates to minimum training standards for law-enforcement officers, relates to crisis intervention team training, requires all law-enforcement officers to complete crisis intervention team training as part of the compulsory minimum training standards subsequent to employment as a law-enforcement officer and as part of basic training and the recertification of law-enforcement officers.",VA S 5014,"use of force, training, oversight",256,1,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5014&ciq=ncsl&client_md=0ba58859634b142a5de8a2ee197a2c7e&mode=current_text
Virginia,10/21/2020,Law Enforcement Misconduct,"Oversight, Use of Force","Relates to law enforcement misconduct, authorizes the Attorney General to file a civil suit or inquire into, or seek to conciliate through the Division of Human Rights, any unlawful pattern and practice against the Commonwealth or a locality whenever the Attorney General has reasonable cause to believe that law enforcement officers of any agency of the Commonwealth or any locality are engaging in a pattern or practice that deprives persons of rights, privileges, or immunities.",VA S 5024,"transparency, oversight",257,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5024&ciq=ncsl&client_md=5cae2f937999cdd58a3b1c0c9953dd2a&mode=current_text
Virginia,10/28/2020,Law Enforcement Officer,Use of Force,"Relates to law-enforcement officer, relates to failure to intervene in an unlawful use of force, relates to penalties, requires that any law-enforcement officer who witnesses another law-enforcement officer engaging or attempting to engage in the unlawful use of force against another person shall intervene, when such intervention is objectively reasonable and possible, to end the unlawful use or attempted unlawful use of force, or to prevent the further unlawful use of force.",VA H 5029,"use of force, transparency",258,0,0,0,0,0,1,1,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5029&ciq=ncsl&client_md=eb6913db82fd595cbc15fee8d1023fda&mode=current_text
Virginia,10/28/2020,Law Enforcement Civilian Review Boards,"Oversight, Use of Force","Relates to law-enforcement civilian review boards, authorizes a locality to establish a law-enforcement civilian review board that may receive, investigate, and issue findings on complaints from civilians regarding conduct of law-enforcement officers and civilian employees, provides that investigate and issue findings on incidents, including the use of force by a law-enforcement officer, death or serious injury to any person held in custody, serious abuse of authority or misconduct.",VA S 5035,"oversight, transparency",259,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5035&ciq=ncsl&client_md=7529781039a77992f9badf0ec7017336&mode=current_text
Virginia,11/05/2020,Mobile Crisis Co-Response Team Programs,Policing Alternatives and Collaboration,"Relates to mobile crisis co-response team programs, provides that the Department of Criminal Justice Services and the Department of Behavioral Health and Developmental Services shall support the development and establishment of a mental health first response and alert system that uses mobile crisis co-response team programs in areas throughout the Commonwealth.",VA S 5038,mental health diversion,260,0,0,0,0,0,0,0,0,0,1,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010S5038&ciq=ncsl&client_md=d19e227a5ccebe118650dabc96c63911&mode=current_text
Virginia,11/05/2020,Marcus-David Peters Act,Policing Alternatives and Collaboration,"Relates to response to mental health crises, establishes the mental health awareness response and community understanding services (Marcus) alert system.",VA H 5043,mental health diversion,261,0,0,0,0,0,0,0,0,0,1,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5043&ciq=ncsl&client_md=27d35fd7510340c085399b84bd04a092&mode=current_text
Virginia,10/28/2020,Decertification of Law Enforcement Officer,Decertification,"Relates to decertification of law enforcement officers, requires any Sheriff, Chief of Police, or agency administrator to notify the Criminal Justice Services Board in writing within a specified number of hours of becoming aware that any certified law enforcement or jail officer currently employed by his agency has been terminated for engaging in misconduct, as set forth in the bill, requires the Board to initiate decertification proceedings against such current or former law enforcement or jail officer.",VA H 5051,oversight,262,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5051&ciq=ncsl&client_md=eff406164ae80b2830387ca120eb3d4f&mode=current_text
Virginia,10/28/2020,Department of Criminal Justice Services,Oversight,"Relates to the Department of Criminal Justice Services, relates to law enforcement civilian review panels, requires localities, on or before a specified date, to establish law enforcement civilian review panels to enhance the accountability and transparency of local law enforcement agencies using guidelines developed by the Department of Criminal Justice Services.",VA H 5055,"oversight, transparency",263,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5055&ciq=ncsl&client_md=7338779b0e9d6938809b34ea69ed6667&mode=current_text
Virginia,10/28/2020,Use of Neck Restraints,Use of Force,"Relates to law-enforcement officers, relates to prohibition on the use of neck restraints, relates to penalty, makes it a Class 6 felony for a law-enforcement officer to use a neck restraint in the performance of his official duties, defines neck restraint as the use of any body part or object to attempt to control or disable a person by applying pressure against the neck, including the trachea or carotid artery, with the purpose, intent, or effect of controlling or restricting the person's movement.",VA H 5069,"tactics, chokehold",264,0,1,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5069&ciq=ncsl&client_md=4b67c47dd1fa89799fe68477e9d0b7f8&mode=current_text
Virginia,10/21/2020,Law Enforcement Misconduct,"Oversight, Use of Force","Relates to law-enforcement misconduct, authorizes the Attorney General to file a civil suit or inquire into, through the Division of Human Rights, any unlawful pattern and practice against the Commonwealth or a locality whenever the Attorney General has reasonable cause to believe that law-enforcement officers of any agency of the Commonwealth or any locality are engaging in a pattern or practice that deprives persons of rights, privileges, or immunities secured or protected by the laws.",VA H 5072,"overight, accountability",265,0,0,0,0,0,0,0,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5072&ciq=ncsl&client_md=7f4b97eafd84c011ceebb1d986ace8cb&mode=current_text
Virginia,10/28/2020,No Knock Search Warrants,Other Issues,"Relates to search warrants, prohibits any law enforcement officer from seeking, executing, or participating in the execution of a no knock search warrant, defined in the bill as any search warrant executed without law enforcement officers giving notice of their identity, authority, and purpose prior to entering the place to be searched, requires a law enforcement officer to provide notice of his identity, authority, and purpose.",VA H 5099,"warrants, tactics, oversight",266,0,0,0,0,1,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5099&ciq=ncsl&client_md=96cbcff8800ba818e98979774caa81da&mode=current_text
Virginia,10/28/2020,Minimum Qualifications for Law Enforcement Officers,"Certification, Oversight","Relates to minimum qualifications for law enforcement officer, relates to disclosure of information, provides that any Sheriff or Chief of Police, the Director or Chief Executive of any agency or department employing Deputy Sheriffs or law enforcement officers, and the Director of the Department of Criminal Justice Services shall disclose to a prospective law enforcement or jail employer any information related to an arrest or prosecution of a former police officer, deputy sheriff, or jail officer.",VA H 5104,"transparency, accountability",267,0,0,0,0,0,0,1,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2020010H5104&ciq=ncsl&client_md=691ceebab4e3b1b2e6ed4f88a652b698&mode=current_text
Washington,03/04/2022,Peace Officers,"Policing Alternatives and Collaboration, Use of Force, Standards","Authorizes the use of physical force to take a person into custody or provide assistance in certain circumstances involving a civil or forensic commitment, authorizes the use of physical force to take a minor into protective custody, authorizes the use of physical force to execute or enforce a court order, defines de escalation tactics, clarifies when de escalation tactics and less lethal alternatives must be used by a peace officer.",WA H 1735,"use of force, oversight",268,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000H1735&ciq=ncsl&client_md=5e1052a94c0e79d7047bd80eb3ec535a&mode=current_text
Washington,03/17/2022,Use of Force by Peace Officers,"Use of Force, Standards","Relates to modifying the standard for use of force by peace officers, provides that physical force may be used to the extent necessary, clarifying that deadly force may be used in the face of an immediate threat, clarifies that physical force may be used to protect against a criminal offense when there is probable cause that a person has committed or is committing the offense, authorizes the use of physical force to prevent a person from fleeing a temporary investigative detention.",WA H 2037,"use of force, accountability",269,0,0,0,0,0,1,0,0,1,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000H2037&ciq=ncsl&client_md=31858775125814336d3c007c0214682f&mode=current_text
Washington,05/18/2021,Tactics and Equipment Used by Peace Officers,"Policing Alternatives and Collaboration, Other Issues, Use of Force, Standards",Establishes requirements and training for tactics and equipment used by peace officers.,WA H 1054,"warrant, tactics",270,0,0,0,0,1,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000H1054&ciq=ncsl&client_md=bcaaef16cfa585869e3fe162722dd148&mode=current_text
Washington,05/18/2021,Audits of Requirements Relating to Peace Officers,"Other Issues, Oversight, Use of Force, Standards",Concerns compliance audits of requirements relating to peace officers and law enforcement agencies.,WA H 1089,"transparency, oversight",271,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000H1089&ciq=ncsl&client_md=6482127007f6b2afbf1a952b836ce26f&mode=current_text
Washington,05/18/2021,Permissible Uses of Force By Law Enforcement,Use of Force,Relates to permissible uses of force by law enforcement and correctional officers.,WA H 1310,"training, de-escalation",272,1,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000H1310&ciq=ncsl&client_md=a32461576e8c447fedf6ffaece799afa&mode=current_text
Washington,05/18/2021,Accountability of Peace Officers,"Certification, Employment and Labor, Other Issues, Oversight, Decertification, Standards",Concerns state oversight and accountability of peace officers and corrections officers.,WA S 5051,"training, oversight",273,1,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000S5051&ciq=ncsl&client_md=758f4f06cadece88d64eac31665d47fa&mode=current_text
Washington,05/18/2021,Duty of Peace Officers to Intervene,Use of Force,Concerns a peace officer's duty to intervene.,WA S 5066,"transparency, oversight, use of force",274,0,0,0,0,0,1,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000S5066&ciq=ncsl&client_md=097c3edf0c72f1336cf1b4b1ee5252a4&mode=current_text
Washington,05/18/2021,Law Enforcement Data Collection,Data and Transparency,Concerns law enforcement data collection.,WA S 5259,"chokehold, oversight",275,0,1,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000S5259&ciq=ncsl&client_md=2c3a797f96e8b3ca480b16563c135806&mode=current_text
Washington,05/18/2021,Defenses in Personal Injury and Wrongful Death Actions,Use of Force,"Concerns defenses in personal injury and wrongful death actions where the person injured or killed was committing a felony, adds an exception for actions arising out of law enforcement activities to the complete defense to any action for damages for personal injury or wrongful death that the person injured or killed was engaged in the commission of a felony, provides that in such law enforcement actions, it must be proven that the person was engaged in the commission of a felony at the time of occurrence.",WA S 5263,oversight,276,0,0,0,0,0,0,1,1,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2021000S5263&ciq=ncsl&client_md=c1c571a4e20a1ba6e6a9480a9b7cef67&mode=current_text
